layer_id,enrichment_id,symbol,timeframe,layer_type,label,x0,x1,y0,y1,price,timestamp,style,source_field,is_study_only
macd_breakout_enrichment_v1|GBPCAD.r|H4|BUY|142|macd_tp2_study,macd_breakout_enrichment_v1|GBPCAD.r|H4|BUY|142,GBPCAD.r,H4,macd_tp2_study,TP2 estudio,2026-06-05 20:00:00,2026-06-08 12:08:22.499286+00:00,1.9022016400000004,1.9022016400000004,1.9022016400000004,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|GBPCAD.r|H4|BUY|142|macd_current_price_marker,macd_breakout_enrichment_v1|GBPCAD.r|H4|BUY|142,GBPCAD.r,H4,macd_current_price_marker,Precio actual,,,,,1.85836,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142|macd_w1_leg,macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142,GBPCAD.r,H4,macd_w1_leg,W1 estudio,2026-05-28 00:00:00,2026-06-01 12:00:00,1.8639,1.85145,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142|macd_w2_retracement,macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142,GBPCAD.r,H4,macd_w2_retracement,W2 estudio,2026-06-01 12:00:00,2026-06-05 20:00:00,1.85145,1.86888,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142|macd_w2_directrix,macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142,GBPCAD.r,H4,macd_w2_directrix,Reg W2 lows estudio,2026-06-01 12:00:00,2026-06-08 08:00:00,1.8594679000000003,1.8682898260869565,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142|macd_breakout_level,macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142,GBPCAD.r,H4,macd_breakout_level,Ruptura estudio,2026-06-01 12:00:00,2026-06-08 12:08:22.499286+00:00,1.866768804347826,1.866768804347826,1.866768804347826,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142|macd_sl_study,macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142,GBPCAD.r,H4,macd_sl_study,SL estudio,2026-06-01 12:00:00,2026-06-08 12:08:22.499286+00:00,1.86888,1.86888,1.86888,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142|macd_tp1_study,macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142,GBPCAD.r,H4,macd_tp1_study,TP1 estudio,2026-06-01 12:00:00,2026-06-08 12:08:22.499286+00:00,1.8579,1.8579,1.8579,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142|macd_tp2_study,macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142,GBPCAD.r,H4,macd_tp2_study,TP2 estudio,2026-06-01 12:00:00,2026-06-08 12:08:22.499286+00:00,1.8502059,1.8502059,1.8502059,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142|macd_cross_marker,macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142,GBPCAD.r,H4,macd_cross_marker,Cruce MACD,,,,,1.85836,2026-06-05 12:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142|macd_recent_breakout_marker,macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142,GBPCAD.r,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,1.866768804347826,2026-06-05 12:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142|macd_current_price_marker,macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142,GBPCAD.r,H4,macd_current_price_marker,Precio actual,,,,,1.85836,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150|macd_w1_leg,macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150,GBPCHF.r,H4,macd_w1_leg,W1 estudio,2026-06-01 08:00:00,2026-06-05 20:00:00,1.04857,1.06313,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150|macd_w2_retracement,macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150,GBPCHF.r,H4,macd_w2_retracement,W2 estudio,2026-06-05 20:00:00,2026-06-08 00:00:00,1.06313,1.05352,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150|macd_sl_study,macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150,GBPCHF.r,H4,macd_sl_study,SL estudio,2026-06-05 20:00:00,2026-06-08 12:08:22.499286+00:00,1.05352,1.05352,1.05352,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150|macd_tp1_study,macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150,GBPCHF.r,H4,macd_tp1_study,TP1 estudio,2026-06-05 20:00:00,2026-06-08 12:08:22.499286+00:00,1.06808,1.06808,1.06808,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150|macd_tp2_study,macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150,GBPCHF.r,H4,macd_tp2_study,TP2 estudio,2026-06-05 20:00:00,2026-06-08 12:08:22.499286+00:00,1.07707808,1.07707808,1.07707808,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150|macd_cross_marker,macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150,GBPCHF.r,H4,macd_cross_marker,Cruce MACD,,,,,1.06319,2026-06-08 08:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150|macd_current_price_marker,macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150,GBPCHF.r,H4,macd_current_price_marker,Precio actual,,,,,1.06319,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|SELL|149|macd_w1_leg,macd_breakout_enrichment_v1|GBPCHF.r|H4|SELL|149,GBPCHF.r,H4,macd_w1_leg,W1 estudio,2026-06-05 20:00:00,2026-06-08 00:00:00,1.06313,1.05352,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|SELL|149|macd_sl_study,macd_breakout_enrichment_v1|GBPCHF.r|H4|SELL|149,GBPCHF.r,H4,macd_sl_study,SL estudio,2026-06-08 00:00:00,2026-06-08 12:08:22.499286+00:00,1.06313,1.06313,1.06313,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|SELL|149|macd_tp1_study,macd_breakout_enrichment_v1|GBPCHF.r|H4|SELL|149,GBPCHF.r,H4,macd_tp1_study,TP1 estudio,2026-06-08 00:00:00,2026-06-08 12:08:22.499286+00:00,1.0544300000000002,1.0544300000000002,1.0544300000000002,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|SELL|149|macd_tp2_study,macd_breakout_enrichment_v1|GBPCHF.r|H4|SELL|149,GBPCHF.r,H4,macd_tp2_study,TP2 estudio,2026-06-08 00:00:00,2026-06-08 12:08:22.499286+00:00,1.0484910200000002,1.0484910200000002,1.0484910200000002,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|GBPCHF.r|H4|SELL|149|macd_current_price_marker,macd_breakout_enrichment_v1|GBPCHF.r|H4|SELL|149,GBPCHF.r,H4,macd_current_price_marker,Precio actual,,,,,1.06319,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|BUY|167|macd_w1_leg,macd_breakout_enrichment_v1|GBPJPY.r|H4|BUY|167,GBPJPY.r,H4,macd_w1_leg,W1 estudio,2026-05-18 08:00:00,2026-06-05 16:00:00,211.057,215.367,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|BUY|167|macd_sl_study,macd_breakout_enrichment_v1|GBPJPY.r|H4|BUY|167,GBPJPY.r,H4,macd_sl_study,SL estudio,2026-06-05 16:00:00,2026-06-08 12:08:22.499286+00:00,211.057,211.057,211.057,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|BUY|167|macd_tp1_study,macd_breakout_enrichment_v1|GBPJPY.r|H4|BUY|167,GBPJPY.r,H4,macd_tp1_study,TP1 estudio,2026-06-05 16:00:00,2026-06-08 12:08:22.499286+00:00,217.247,217.247,217.247,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|BUY|167|macd_tp2_study,macd_breakout_enrichment_v1|GBPJPY.r|H4|BUY|167,GBPJPY.r,H4,macd_tp2_study,TP2 estudio,2026-06-05 16:00:00,2026-06-08 12:08:22.499286+00:00,219.91058,219.91058,219.91058,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|BUY|167|macd_current_price_marker,macd_breakout_enrichment_v1|GBPJPY.r|H4|BUY|167,GBPJPY.r,H4,macd_current_price_marker,Precio actual,,,,,213.173,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166|macd_w1_leg,macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166,GBPJPY.r,H4,macd_w1_leg,W1 estudio,2026-05-12 08:00:00,2026-05-18 08:00:00,214.376,211.057,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166|macd_w2_retracement,macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166,GBPJPY.r,H4,macd_w2_retracement,W2 estudio,2026-05-18 08:00:00,2026-06-05 16:00:00,211.057,215.367,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166|macd_w2_directrix,macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166,GBPJPY.r,H4,macd_w2_directrix,Reg W2 lows estudio,2026-05-18 08:00:00,2026-06-08 08:00:00,212.7681915184676,215.1605206175495,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166|macd_breakout_level,macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166,GBPJPY.r,H4,macd_breakout_level,Ruptura estudio,2026-05-18 08:00:00,2026-06-08 12:08:22.499286+00:00,215.02761344537828,215.02761344537828,215.02761344537828,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166|macd_sl_study,macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166,GBPJPY.r,H4,macd_sl_study,SL estudio,2026-05-18 08:00:00,2026-06-08 12:08:22.499286+00:00,215.367,215.367,215.367,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166|macd_tp1_study,macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166,GBPJPY.r,H4,macd_tp1_study,TP1 estudio,2026-05-18 08:00:00,2026-06-08 12:08:22.499286+00:00,212.286,212.286,212.286,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166|macd_tp2_study,macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166,GBPJPY.r,H4,macd_tp2_study,TP2 estudio,2026-05-18 08:00:00,2026-06-08 12:08:22.499286+00:00,210.234858,210.234858,210.234858,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166|macd_cross_marker,macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166,GBPJPY.r,H4,macd_cross_marker,Cruce MACD,,,,,213.173,2026-06-03 12:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166|macd_recent_breakout_marker,macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166,GBPJPY.r,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,215.02761344537828,2026-06-05 12:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166|macd_current_price_marker,macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166,GBPJPY.r,H4,macd_current_price_marker,Precio actual,,,,,213.173,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139|macd_w1_leg,macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139,GBPNZD.r,H4,macd_w1_leg,W1 estudio,2026-05-25 16:00:00,2026-05-27 04:00:00,2.28389,2.30583,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139|macd_w2_retracement,macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139,GBPNZD.r,H4,macd_w2_retracement,W2 estudio,2026-05-27 04:00:00,2026-06-01 12:00:00,2.30583,2.2458,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139|macd_w2_directrix,macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139,GBPNZD.r,H4,macd_w2_directrix,Reg W2 highs estudio,2026-05-27 04:00:00,2026-06-08 08:00:00,2.29604411764706,2.1520994117647034,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139|macd_breakout_level,macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139,GBPNZD.r,H4,macd_breakout_level,Ruptura estudio,2026-05-27 04:00:00,2026-06-08 12:08:22.499286+00:00,2.2461041176470586,2.2461041176470586,2.2461041176470586,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139|macd_sl_study,macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139,GBPNZD.r,H4,macd_sl_study,SL estudio,2026-05-27 04:00:00,2026-06-08 12:08:22.499286+00:00,2.2458,2.2458,2.2458,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139|macd_tp1_study,macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139,GBPNZD.r,H4,macd_tp1_study,TP1 estudio,2026-05-27 04:00:00,2026-06-08 12:08:22.499286+00:00,2.28221,2.28221,2.28221,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139|macd_tp2_study,macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139,GBPNZD.r,H4,macd_tp2_study,TP2 estudio,2026-05-27 04:00:00,2026-06-08 12:08:22.499286+00:00,2.30738114,2.30738114,2.30738114,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139|macd_cross_marker,macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139,GBPNZD.r,H4,macd_cross_marker,Cruce MACD,,,,,2.29576,2026-06-01 12:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139|macd_recent_breakout_marker,macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139,GBPNZD.r,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,2.2461041176470586,2026-06-01 00:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139|macd_current_price_marker,macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139,GBPNZD.r,H4,macd_current_price_marker,Precio actual,,,,,2.29576,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140|macd_w1_leg,macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140,GBPNZD.r,H4,macd_w1_leg,W1 estudio,2026-05-27 04:00:00,2026-06-01 12:00:00,2.30583,2.2458,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140|macd_w2_directrix,macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140,GBPNZD.r,H4,macd_w2_directrix,Reg W2 lows estudio,2026-06-01 12:00:00,2026-06-08 08:00:00,2.2607357931034473,2.298559507389163,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140|macd_breakout_level,macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140,GBPNZD.r,H4,macd_breakout_level,Ruptura estudio,2026-06-01 12:00:00,2026-06-08 12:08:22.499286+00:00,2.298559507389163,2.298559507389163,2.298559507389163,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140|macd_sl_study,macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140,GBPNZD.r,H4,macd_sl_study,SL estudio,2026-06-01 12:00:00,2026-06-08 12:08:22.499286+00:00,2.30583,2.30583,2.30583,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140|macd_tp1_study,macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140,GBPNZD.r,H4,macd_tp1_study,TP1 estudio,2026-06-01 12:00:00,2026-06-08 12:08:22.499286+00:00,2.24303,2.24303,2.24303,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140|macd_tp2_study,macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140,GBPNZD.r,H4,macd_tp2_study,TP2 estudio,2026-06-01 12:00:00,2026-06-08 12:08:22.499286+00:00,2.2059314600000004,2.2059314600000004,2.2059314600000004,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140|macd_recent_breakout_marker,macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140,GBPNZD.r,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,2.298559507389163,2026-06-08 08:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140|macd_current_price_marker,macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140,GBPNZD.r,H4,macd_current_price_marker,Precio actual,,,,,2.29576,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|BUY|170|macd_w1_leg,macd_breakout_enrichment_v1|GBPUSD.r|H4|BUY|170,GBPUSD.r,H4,macd_w1_leg,W1 estudio,2026-05-29 16:00:00,2026-06-05 16:00:00,1.33772,1.34717,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|BUY|170|macd_sl_study,macd_breakout_enrichment_v1|GBPUSD.r|H4|BUY|170,GBPUSD.r,H4,macd_sl_study,SL estudio,2026-06-05 16:00:00,2026-06-08 12:08:22.499286+00:00,1.33772,1.33772,1.33772,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|BUY|170|macd_tp1_study,macd_breakout_enrichment_v1|GBPUSD.r|H4|BUY|170,GBPUSD.r,H4,macd_tp1_study,TP1 estudio,2026-06-05 16:00:00,2026-06-08 12:08:22.499286+00:00,1.34021,1.34021,1.34021,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|BUY|170|macd_tp2_study,macd_breakout_enrichment_v1|GBPUSD.r|H4|BUY|170,GBPUSD.r,H4,macd_tp2_study,TP2 estudio,2026-06-05 16:00:00,2026-06-08 12:08:22.499286+00:00,1.3460500999999998,1.3460500999999998,1.3460500999999998,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|BUY|170|macd_current_price_marker,macd_breakout_enrichment_v1|GBPUSD.r|H4|BUY|170,GBPUSD.r,H4,macd_current_price_marker,Precio actual,,,,,1.33212,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168|macd_w1_leg,macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168,GBPUSD.r,H4,macd_w1_leg,W1 estudio,2026-05-27 16:00:00,2026-05-29 16:00:00,1.35037,1.33772,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168|macd_w2_retracement,macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168,GBPUSD.r,H4,macd_w2_retracement,W2 estudio,2026-05-29 16:00:00,2026-06-05 16:00:00,1.33772,1.34717,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168|macd_w2_directrix,macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168,GBPUSD.r,H4,macd_w2_directrix,Reg W2 lows tardia,2026-05-29 16:00:00,2026-06-08 08:00:00,1.3435098529411769,1.3486133529411752,,,dot:#8aa8a3,w2_low_regression_projected,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168|macd_breakout_level,macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168,GBPUSD.r,H4,macd_breakout_level,Ruptura estudio,2026-05-29 16:00:00,2026-06-08 12:08:22.499286+00:00,1.3459114999999997,1.3459114999999997,1.3459114999999997,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168|macd_sl_study,macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168,GBPUSD.r,H4,macd_sl_study,SL estudio,2026-05-29 16:00:00,2026-06-08 12:08:22.499286+00:00,1.34717,1.34717,1.34717,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168|macd_tp1_study,macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168,GBPUSD.r,H4,macd_tp1_study,TP1 estudio,2026-05-29 16:00:00,2026-06-08 12:08:22.499286+00:00,1.33585,1.33585,1.33585,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168|macd_tp2_study,macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168,GBPUSD.r,H4,macd_tp2_study,TP2 estudio,2026-05-29 16:00:00,2026-06-08 12:08:22.499286+00:00,1.3280323,1.3280323,1.3280323,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168|macd_cross_marker,macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168,GBPUSD.r,H4,macd_cross_marker,Cruce MACD,,,,,1.33212,2026-06-05 12:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168|macd_recent_breakout_marker,macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168,GBPUSD.r,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,1.3459114999999997,2026-06-03 08:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168|macd_current_price_marker,macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168,GBPUSD.r,H4,macd_current_price_marker,Precio actual,,,,,1.33212,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137|macd_w1_leg,macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137,NZDCAD.r,H4,macd_w1_leg,W1 estudio,2026-05-20 16:00:00,2026-06-01 00:00:00,0.80083,0.82643,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137|macd_w2_directrix,macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137,NZDCAD.r,H4,macd_w2_directrix,Reg W2 highs estudio,2026-06-01 00:00:00,2026-06-08 08:00:00,0.8257555789473685,0.8089011228070171,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137|macd_breakout_level,macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137,NZDCAD.r,H4,macd_breakout_level,Ruptura estudio,2026-06-01 00:00:00,2026-06-08 12:08:22.499286+00:00,0.8157482456140348,0.8157482456140348,0.8157482456140348,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137|macd_sl_study,macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137,NZDCAD.r,H4,macd_sl_study,SL estudio,2026-06-01 00:00:00,2026-06-08 12:08:22.499286+00:00,0.80083,0.80083,0.80083,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137|macd_tp1_study,macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137,NZDCAD.r,H4,macd_tp1_study,TP1 estudio,2026-06-01 00:00:00,2026-06-08 12:08:22.499286+00:00,0.8296,0.8296,0.8296,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137|macd_tp2_study,macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137,NZDCAD.r,H4,macd_tp2_study,TP2 estudio,2026-06-01 00:00:00,2026-06-08 12:08:22.499286+00:00,0.8454208,0.8454208,0.8454208,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137|macd_recent_breakout_marker,macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137,NZDCAD.r,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,0.8157482456140348,2026-06-04 04:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137|macd_current_price_marker,macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137,NZDCAD.r,H4,macd_current_price_marker,Precio actual,,,,,0.80943,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|NZDCAD.r|H4|SELL|136|macd_w1_leg,macd_breakout_enrichment_v1|NZDCAD.r|H4|SELL|136,NZDCAD.r,H4,macd_w1_leg,W1 estudio,2026-05-19 16:00:00,2026-05-20 16:00:00,0.80743,0.80083,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|NZDCAD.r|H4|SELL|136|macd_w2_retracement,macd_breakout_enrichment_v1|NZDCAD.r|H4|SELL|136,NZDCAD.r,H4,macd_w2_retracement,W2 estudio,2026-05-20 16:00:00,2026-06-01 00:00:00,0.80083,0.82643,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|NZDCAD.r|H4|SELL|136|macd_w2_directrix,macd_breakout_enrichment_v1|NZDCAD.r|H4|SELL|136,NZDCAD.r,H4,macd_w2_directrix,Reg W2 lows estudio,2026-05-20 16:00:00,2026-06-08 08:00:00,0.8026307510204078,0.8313661959183676,,,dash:#5ce0ca,w2_low_regression_projected,True
