source_phase,source_candidate_id,candidate_id,structure_type,review_category,group,symbol,timeframe,swing_degree,direction,timeframe_policy,degree_policy,phase25_allowed_use,final_phase23_decision,manual_visual_status,visual_quality_score,wave5_diagnostic,wave5_endpoint_status,proposed_endpoint_classification,future_more_extreme_found,post_wave5_extension_vs_wave5,partial123_diagnostic,partial123_status,live_state,wave3_too_weak,post_3_invalidates,post_3_confirms,context_review_status,trend_context_label,context_score,ema_usefulness,ewo_usefulness,htf_usefulness,phase25_rule_candidate,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_trend_state,htf_lookahead_safe,abc_contextual_policy,abc_parent_required,abc_parent_status,abc_role_hypothesis,abc_should_enter_phase25_context,context_must_not_rescue_bad_count,reviewed_chart_path,reviewed_context_chart_path,reviewed_chart_path_abc,guided_quality_score,guided_quality_bucket,score_reasons,score_penalties,ewo_wave_role_label,ewo_role_support,ewo_role_reasons,ewo_role_penalty,ema_context_label,ema_context_score_delta,htf_ltf_alignment_label,htf_context_score_delta,ready_for_phase251_search,phase251_reason,suggested_next_search_mode,chart_path
2.4.4_contextual_corrections,abc_forex_audjpy_h4_major_abc_005,abc_forex_audjpy_h4_major_abc_005,invalid_or_negative,abc,,AUDJPY.r,H4,major,bullish,primary_h4_d1,major_context,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_036_abc_forex_audjpy_h4_major_abc_005.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_036_abc_forex_audjpy_h4_major_abc_005.png,0,exclude,H4/D1 primary base; major as context/higher degree; HTF context +6: impulse_with_htf; ,2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_036_abc_forex_audjpy_h4_major_abc_005.png
2.4.4_contextual_corrections,abc_forex_audjpy_h1_intermediate_abc_009,abc_forex_audjpy_h1_intermediate_abc_009,invalid_or_negative,abc,,AUDJPY.r,H1,intermediate,bullish,auxiliary_h1_h4,intermediate_primary_candidate,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_025_abc_forex_audjpy_h1_intermediate_abc_009.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_025_abc_forex_audjpy_h1_intermediate_abc_009.png,0,exclude,H1/H4 auxiliary; intermediate primary degree,2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_025_abc_forex_audjpy_h1_intermediate_abc_009.png
2.4.4_contextual_corrections,abc_metals_xagusd_h1_intermediate_abc_003,abc_metals_xagusd_h1_intermediate_abc_003,abc_correction,abc,,XAGUSD.r,H1,intermediate,bearish,auxiliary_h1_h4,intermediate_primary_candidate,soft_context,keep_as_ambiguous_example,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,usable_contextual_correction,yes,direct_parent_candidate,possible_wave4_correction,yes,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h1_026_abc_metals_xagusd_h1_intermediate_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h1_026_abc_metals_xagusd_h1_intermediate_abc_003.png,86,high_quality_context,H1/H4 auxiliary; intermediate primary degree; 2.3.4 ambiguous but useful; visual quality 4; ABC has contextual parent/regime,ABC requires contextual parent,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,ABC is usable only as contextual correction.,search_h4_correction_context,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h1_026_abc_metals_xagusd_h1_intermediate_abc_003.png
2.4.4_contextual_corrections,abc_index_aus200_h1_intermediate_abc_004,abc_index_aus200_h1_intermediate_abc_004,abc_correction,abc,,AUS200,H1,intermediate,bearish,auxiliary_h1_h4,intermediate_primary_candidate,manual_review_only,keep_as_ambiguous_example,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,manual_contextual_review_only,yes,direct_parent_candidate,possible_wave4_correction,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_027_abc_index_aus200_h1_intermediate_abc_004.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_027_abc_index_aus200_h1_intermediate_abc_004.png,67,usable_but_provisional,H1/H4 auxiliary; intermediate primary degree; 2.3.4 ambiguous but useful,ABC requires contextual parent; ABC manual review only,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_027_abc_index_aus200_h1_intermediate_abc_004.png
2.4.4_contextual_corrections,abc_forex_audjpy_h1_intermediate_abc_011,abc_forex_audjpy_h1_intermediate_abc_011,invalid_or_negative,abc,,AUDJPY.r,H1,intermediate,bullish,auxiliary_h1_h4,intermediate_primary_candidate,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_028_abc_forex_audjpy_h1_intermediate_abc_011.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_028_abc_forex_audjpy_h1_intermediate_abc_011.png,0,exclude,H1/H4 auxiliary; intermediate primary degree,2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_028_abc_forex_audjpy_h1_intermediate_abc_011.png
2.4.4_contextual_corrections,abc_forex_audjpy_h1_minor_abc_007,abc_forex_audjpy_h1_minor_abc_007,abc_correction,abc,,AUDJPY.r,H1,minor,bullish,auxiliary_h1_h4,minor_substructure_only,experimental,keep_as_ambiguous_example,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,experimental_unknown_parent,yes,no_clear_parent,unknown_correction_role,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\experimental_unknown_parent_h1_029_abc_forex_audjpy_h1_minor_abc_007.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\experimental_unknown_parent_h1_029_abc_forex_audjpy_h1_minor_abc_007.png,34,experimental_only,H1/H4 auxiliary; 2.3.4 ambiguous but useful,minor substructure only; low visual quality 2; ABC requires contextual parent; ABC unknown parent,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\experimental_unknown_parent_h1_029_abc_forex_audjpy_h1_minor_abc_007.png
2.4.4_contextual_corrections,abc_metals_xagusd_h1_minor_abc_002,abc_metals_xagusd_h1_minor_abc_002,abc_correction,abc,,XAGUSD.r,H1,minor,bullish,auxiliary_h1_h4,minor_substructure_only,experimental,keep_as_ambiguous_example,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,experimental_unknown_parent,yes,no_clear_parent,unknown_correction_role,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\experimental_unknown_parent_h1_030_abc_metals_xagusd_h1_minor_abc_002.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\experimental_unknown_parent_h1_030_abc_metals_xagusd_h1_minor_abc_002.png,39,experimental_only,H1/H4 auxiliary; 2.3.4 ambiguous but useful,minor substructure only; ABC requires contextual parent; ABC unknown parent,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\experimental_unknown_parent_h1_030_abc_metals_xagusd_h1_minor_abc_002.png
2.4.4_contextual_corrections,abc_index_aus200_h1_minor_abc_006,abc_index_aus200_h1_minor_abc_006,abc_correction,abc,,AUS200,H1,minor,bearish,auxiliary_h1_h4,minor_substructure_only,manual_review_only,keep_as_ambiguous_example,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,manual_contextual_review_only,yes,distant_parent_candidate,possible_wave4_correction,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_031_abc_index_aus200_h1_minor_abc_006.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_031_abc_index_aus200_h1_minor_abc_006.png,44,ambiguous_context,H1/H4 auxiliary; 2.3.4 ambiguous but useful,minor substructure only; low visual quality 2; ABC requires contextual parent; ABC manual review only,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_031_abc_index_aus200_h1_minor_abc_006.png
2.4.4_contextual_corrections,abc_forex_audjpy_h1_minor_abc_013,abc_forex_audjpy_h1_minor_abc_013,invalid_or_negative,abc,,AUDJPY.r,H1,minor,bullish,auxiliary_h1_h4,minor_substructure_only,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_032_abc_forex_audjpy_h1_minor_abc_013.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_032_abc_forex_audjpy_h1_minor_abc_013.png,0,exclude,H1/H4 auxiliary,minor substructure only; 2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_032_abc_forex_audjpy_h1_minor_abc_013.png
2.4.4_contextual_corrections,abc_forex_audjpy_h1_major_abc_007,abc_forex_audjpy_h1_major_abc_007,invalid_or_negative,abc,,AUDJPY.r,H1,major,bullish,auxiliary_h1_h4,major_context,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_033_abc_forex_audjpy_h1_major_abc_007.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_033_abc_forex_audjpy_h1_major_abc_007.png,0,exclude,H1/H4 auxiliary; major as context/higher degree,2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h1_033_abc_forex_audjpy_h1_major_abc_007.png
2.4.4_contextual_corrections,abc_metals_xagusd_h1_major_abc_006,abc_metals_xagusd_h1_major_abc_006,abc_correction,abc,,XAGUSD.r,H1,major,bullish,auxiliary_h1_h4,major_context,soft_context,keep_as_ambiguous_example,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,usable_contextual_correction,yes,distant_parent_candidate,possible_wave4_correction,yes,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h1_034_abc_metals_xagusd_h1_major_abc_006.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h1_034_abc_metals_xagusd_h1_major_abc_006.png,81,high_quality_context,H1/H4 auxiliary; major as context/higher degree; 2.3.4 ambiguous but useful; visual quality 4; ABC has contextual parent/regime,ABC requires contextual parent,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,ABC is usable only as contextual correction.,search_h4_correction_context,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h1_034_abc_metals_xagusd_h1_major_abc_006.png
2.4.4_contextual_corrections,abc_index_aus200_h1_major_abc_002,abc_index_aus200_h1_major_abc_002,abc_correction,abc,,AUS200,H1,major,bearish,auxiliary_h1_h4,major_context,soft_context,keep_as_ambiguous_example,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,usable_contextual_correction,yes,direct_parent_candidate,possible_wave4_correction,yes,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h1_035_abc_index_aus200_h1_major_abc_002.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h1_035_abc_index_aus200_h1_major_abc_002.png,81,high_quality_context,H1/H4 auxiliary; major as context/higher degree; 2.3.4 ambiguous but useful; visual quality 4; ABC has contextual parent/regime,ABC requires contextual parent,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,ABC is usable only as contextual correction.,search_h4_correction_context,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h1_035_abc_index_aus200_h1_major_abc_002.png
2.4.4_contextual_corrections,abc_forex_eurusd_h1_major_abc_002,abc_forex_eurusd_h1_major_abc_002,abc_correction,abc,,EURUSD.r,H1,major,bearish,auxiliary_h1_h4,major_context,manual_review_only,keep_as_ambiguous_example,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,manual_contextual_review_only,yes,no_clear_parent,unknown_correction_role,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_036_abc_forex_eurusd_h1_major_abc_002.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_036_abc_forex_eurusd_h1_major_abc_002.png,67,usable_but_provisional,H1/H4 auxiliary; major as context/higher degree; 2.3.4 ambiguous but useful; visual quality 4,ABC requires contextual parent; ABC manual review only,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h1_036_abc_forex_eurusd_h1_major_abc_002.png
2.4.4_contextual_corrections,abc_metals_xagusd_h4_intermediate_abc_003,abc_metals_xagusd_h4_intermediate_abc_003,invalid_or_negative,abc,,XAGUSD.r,H4,intermediate,bullish,primary_h4_d1,intermediate_primary_candidate,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,htf_regime_context_only,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_metals_xagusd_h4_intermediate_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_metals_xagusd_h4_intermediate_abc_003.png,0,exclude,H4/D1 primary base; intermediate primary degree; HTF context +6: impulse_with_htf; ,2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_metals_xagusd_h4_intermediate_abc_003.png
2.4.4_contextual_corrections,abc_forex_gbpusd_h1_minor_abc_002,abc_forex_gbpusd_h1_minor_abc_002,abc_correction,abc,,GBPUSD.r,H1,minor,bearish,auxiliary_h1_h4,minor_substructure_only,experimental,keep_as_ambiguous_example,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,experimental_unknown_parent,yes,no_clear_parent,unknown_correction_role,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\experimental_unknown_parent_h1_forex_gbpusd_h1_minor_abc_002.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\experimental_unknown_parent_h1_forex_gbpusd_h1_minor_abc_002.png,34,experimental_only,H1/H4 auxiliary; 2.3.4 ambiguous but useful,minor substructure only; low visual quality 2; ABC requires contextual parent; ABC unknown parent,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,unclear,0,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\experimental_unknown_parent_h1_forex_gbpusd_h1_minor_abc_002.png
