case_id,symbol,market_group,timeframe,point_order,point_label,point_time,point_price,point_kind,pivot_type,structural_pivot_id
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-06-08 08:00:00,EURJPY.r,Forex Majors,H4,3,W3,2026-06-05 12:00:00,186.202,pivot,high,73
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-06-08 08:00:00,EURJPY.r,Forex Majors,H4,4,W4?,2026-06-08 08:00:00,184.154,latest,,
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W4?|2026-06-08 14:00:00,EURNZD.r,Forex Majors,H1,0,origen,2026-06-02 00:00:00,1.95436,pivot,low,42
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W4?|2026-06-08 14:00:00,EURNZD.r,Forex Majors,H1,1,W1,2026-06-02 12:00:00,1.96558,pivot,high,43
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W4?|2026-06-08 14:00:00,EURNZD.r,Forex Majors,H1,2,W2,2026-06-03 05:00:00,1.9593,pivot,low,44
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W4?|2026-06-08 14:00:00,EURNZD.r,Forex Majors,H1,3,W3,2026-06-05 17:00:00,1.98723,pivot,high,45
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W4?|2026-06-08 14:00:00,EURNZD.r,Forex Majors,H1,4,W4?,2026-06-08 14:00:00,1.97978,latest,,
weavecount_screener_h1_h4_v1|EURNZD.r|H4|W2?|2026-06-08 08:00:00,EURNZD.r,Forex Majors,H4,0,origen,2026-05-26 20:00:00,1.99331,pivot,high,63
weavecount_screener_h1_h4_v1|EURNZD.r|H4|W2?|2026-06-08 08:00:00,EURNZD.r,Forex Majors,H4,1,W1,2026-05-29 20:00:00,1.94264,pivot,low,64
weavecount_screener_h1_h4_v1|EURNZD.r|H4|W2?|2026-06-08 08:00:00,EURNZD.r,Forex Majors,H4,2,W2?,2026-06-03 20:00:00,1.98008,current,high,65
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,0,origen,2026-05-29 18:00:00,1.16858,pivot,high,45
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,1,W1,2026-06-01 17:00:00,1.16069,pivot,low,46
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,2,W2,2026-06-02 15:00:00,1.16555,pivot,high,47
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,3,W3,2026-06-08 00:00:00,1.15048,pivot,low,48
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,4,W4,2026-06-08 08:00:00,1.15398,pivot,high,49
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,5,W5?,2026-06-08 14:00:00,1.15365,latest,,
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W3?|2026-06-08 08:00:00,EURUSD.r,Forex Majors,H4,0,origen,2026-05-27 12:00:00,1.1661,pivot,high,69
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W3?|2026-06-08 08:00:00,EURUSD.r,Forex Majors,H4,1,W1,2026-06-04 00:00:00,1.15938,pivot,low,70
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W3?|2026-06-08 08:00:00,EURUSD.r,Forex Majors,H4,2,W2,2026-06-05 12:00:00,1.16443,pivot,high,71
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W3?|2026-06-08 08:00:00,EURUSD.r,Forex Majors,H4,3,W3?,2026-06-08 08:00:00,1.15082,latest,,
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,0,origen,2026-06-03 00:00:00,1.87305,pivot,low,53
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,1,W1,2026-06-04 15:00:00,1.88464,pivot,high,54
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,2,W2,2026-06-05 00:00:00,1.87694,pivot,low,55
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,3,W3,2026-06-05 17:00:00,1.89371,pivot,high,56
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,4,W4,2026-06-05 23:00:00,1.88683,pivot,low,57
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,5,W5,2026-06-08 08:00:00,1.89451,current,high,58
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-06-08 08:00:00,GBPAUD.r,Forex Majors,H4,0,origen,2026-05-29 20:00:00,1.86915,pivot,low,78
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-06-08 08:00:00,GBPAUD.r,Forex Majors,H4,1,W1,2026-06-01 16:00:00,1.88154,pivot,high,79
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-06-08 08:00:00,GBPAUD.r,Forex Majors,H4,2,W2,2026-06-03 00:00:00,1.87305,pivot,low,80
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-06-08 08:00:00,GBPAUD.r,Forex Majors,H4,3,W3?,2026-06-04 12:00:00,1.88464,current,high,81
weavecount_screener_h1_h4_v1|GBPCAD.r|H1|W2?|2026-06-08 14:00:00,GBPCAD.r,Forex Majors,H1,0,origen,2026-06-05 13:00:00,1.87035,pivot,high,53
weavecount_screener_h1_h4_v1|GBPCAD.r|H1|W2?|2026-06-08 14:00:00,GBPCAD.r,Forex Majors,H1,1,W1,2026-06-08 00:00:00,1.85393,pivot,low,54
weavecount_screener_h1_h4_v1|GBPCAD.r|H1|W2?|2026-06-08 14:00:00,GBPCAD.r,Forex Majors,H1,2,W2?,2026-06-08 07:00:00,1.8608,current,high,55
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-06-08 08:00:00,GBPCAD.r,Forex Majors,H4,0,origen,2026-05-28 00:00:00,1.84884,pivot,low,72
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-06-08 08:00:00,GBPCAD.r,Forex Majors,H4,1,W1,2026-05-29 16:00:00,1.85867,pivot,high,73
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-06-08 08:00:00,GBPCAD.r,Forex Majors,H4,2,W2,2026-06-01 00:00:00,1.85026,pivot,low,74
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-06-08 08:00:00,GBPCAD.r,Forex Majors,H4,3,W3,2026-06-05 12:00:00,1.87035,pivot,high,75
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-06-08 08:00:00,GBPCAD.r,Forex Majors,H4,4,W4?,2026-06-08 08:00:00,1.85836,latest,,
weavecount_screener_h1_h4_v1|GBPCHF.r|H1|W1?|2026-06-08 14:00:00,GBPCHF.r,Forex Majors,H1,0,origen,2026-06-05 23:00:00,1.05352,pivot,low,53
weavecount_screener_h1_h4_v1|GBPCHF.r|H1|W1?|2026-06-08 14:00:00,GBPCHF.r,Forex Majors,H1,1,W1?,2026-06-08 05:00:00,1.06404,current,high,54
weavecount_screener_h1_h4_v1|GBPCHF.r|H4|W2?|2026-06-08 08:00:00,GBPCHF.r,Forex Majors,H4,0,origen,2026-06-03 20:00:00,1.06334,pivot,high,82
weavecount_screener_h1_h4_v1|GBPCHF.r|H4|W2?|2026-06-08 08:00:00,GBPCHF.r,Forex Majors,H4,1,W1,2026-06-05 20:00:00,1.05352,pivot,low,83
weavecount_screener_h1_h4_v1|GBPCHF.r|H4|W2?|2026-06-08 08:00:00,GBPCHF.r,Forex Majors,H4,2,W2?,2026-06-08 08:00:00,1.06319,latest,,
weavecount_screener_h1_h4_v1|GBPJPY.r|H1|W3?|2026-06-08 14:00:00,GBPJPY.r,Forex Majors,H1,0,origen,2026-06-05 13:00:00,215.605,pivot,high,48
