candidate_id,source_scope,resolved_market_group,symbol,timeframe,swing_degree,review_category,phase257_policy_bucket,phase257_score,prominence_vs_window,duration_vs_window,relative_structure_size,scale_fit_label,prominence_policy_label,chart_path,example_id,metrics_available,metrics_unavailable_reason,visual_window_prominence,last_n_bars_prominence_120,last_n_bars_prominence_240,last_n_bars_prominence_480,last_n_bars_prominence_960,last_n_bars_prominence_primary,major_context_prominence,major_context_status,robust_window_prominence_p05_p95,robust_window_prominence_p10_p90,atr_normalized_count_size,robust_improvement_ratio_p05_p95,last_n_improvement_ratio,atr_14_at_end,count_window_range_recomputed,visible_window_range_recomputed,robust_window_range_p05_p95,robust_window_range_p10_p90,count_bars_recomputed,visible_window_bars_recomputed,last_n_primary,offline_metric_note,group_percentile_prominence,symbol_percentile_prominence,group_percentile_robust_prominence,symbol_percentile_robust_prominence,direction,phase256_policy_bucket,phase256_score,phase256_prominence_action,phase256_ready_for_expansion,phase256_adjustment_reason,context_must_not_rescue_bad_count,ema_htf_policy_label,ewo_policy_label,phase257_policy_warnings,phase257_policy_reasons,diagnostic_only,expansion_origin,phase256_policy_bucket_exact,phase256_score_exact,phase256_prominence_action_exact,phase256_ready_for_expansion_exact,phase256_policy_source,symbol_timeframe_degree_family_size,group_timeframe_degree_family_size,percentile_scope_used,robust_prominence_percentile,percentile_family_size,percentile_confidence
near_miss_aux252b_index_aus200_h1_intermediate_impulse_003,h1_h4,Index,AUS200,H1,intermediate,near_miss,exclude_from_guided_search,0.0,0.240335,0.086364,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\039_near_miss_aux252b_index_aus200_h1_intermediate_impulse_003.png,aux252b_index_aus200_h1,True,,0.2403350515463917,,1.0,1.0,1.0,1.0,,not_available,0.3339212017582342,0.4645659484369153,12.805296714075553,1.3893986732675054,4.160857908847185,14.564285714285688,186.5,776.0,558.5149999999994,401.4500000000007,95,1100,480.0,offline_diagnostic_not_live_rule,0.7,0.7,0.7,0.7,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,momentum_context_only,"near_miss_not_primary_profile; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; EWO supports momentum but not full wave role; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.7,5,good
near_miss_aux252b_forex_audjpy_h1_minor_impulse_009,h1_h4,Forex Majors,AUDJPY.r,H1,minor,near_miss,exclude_from_guided_search,0.0,0.114109,0.04,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\040_near_miss_aux252b_forex_audjpy_h1_minor_impulse_009.png,aux252b_forex_audjpy_h1,True,,0.1141093071118229,,0.664890073284478,0.664890073284478,0.664890073284478,0.664890073284478,,not_available,0.1494235664021566,0.1805550530086486,8.311719214753104,1.309477466686631,5.826782145236496,0.1200714285714294,0.9980000000000048,8.74600000000001,6.679000000000002,5.5274,44,1100,480.0,offline_diagnostic_not_live_rule,0.625,0.625,0.625,0.625,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,momentum_context_only,"near_miss_not_primary_profile; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=not_usable; EWO supports momentum but not full wave role; htf_conflict_warning; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.625,8,good
near_miss_aux252b_metals_xagusd_h1_minor_impulse_012,h1_h4,Metals,XAGUSD.r,H1,minor,near_miss,exclude_from_guided_search,0.0,0.125159,0.032727,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\041_near_miss_aux252b_metals_xagusd_h1_minor_impulse_012.png,aux252b_metals_xagusd_h1,True,,0.1251585109524553,,0.3559255051128785,0.3559255051128785,0.3559255051128785,0.3559255051128785,,not_available,0.1977391051379233,0.3033505393366281,6.390648758236202,1.579909377581518,2.8437978560490054,1.1274285714285688,7.204999999999998,57.56700000000001,36.4369,23.751400000000032,36,1100,480.0,offline_diagnostic_not_live_rule,0.2,0.2,0.2,0.2,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_misleading_warning,momentum_context_only,"near_miss_not_primary_profile; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=not_usable; EWO supports momentum but not full wave role; htf_conflict_warning",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.2,5,good
near_miss_aux252b_index_aus200_h1_minor_impulse_003,h1_h4,Index,AUS200,H1,minor,near_miss,exclude_from_guided_search,0.0,0.240335,0.095455,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\042_near_miss_aux252b_index_aus200_h1_minor_impulse_003.png,aux252b_index_aus200_h1,True,,0.2403350515463917,,1.0,1.0,1.0,1.0,,not_available,0.3339212017582342,0.4645659484369153,12.805296714075553,1.3893986732675054,4.160857908847185,14.564285714285688,186.5,776.0,558.5149999999994,401.4500000000007,105,1100,480.0,offline_diagnostic_not_live_rule,0.8,0.8,0.8,0.8,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,momentum_context_only,"near_miss_not_primary_profile; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=not_usable; EWO supports momentum but not full wave role; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.8,5,good
near_miss_aux252b_forex_audjpy_h1_major_impulse_019,h1_h4,Forex Majors,AUDJPY.r,H1,major,near_miss,exclude_from_guided_search,0.0,0.341756,0.086364,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\043_near_miss_aux252b_forex_audjpy_h1_major_impulse_019.png,aux252b_forex_audjpy_h1,True,,0.3417562314200779,,0.7615286624203811,0.5368175287356318,0.5368175287356318,0.5368175287356318,,not_available,0.4475220841443335,0.5407605745920332,10.22629521016623,1.309477466686631,1.5707614942528718,0.2922857142857132,2.9890000000000043,8.74600000000001,6.679000000000002,5.5274,95,1100,480.0,offline_diagnostic_not_live_rule,0.875,0.875,0.875,0.875,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,relative_wave_role_support,"near_miss_not_primary_profile; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=not_usable; htf_conflict_warning; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.875,8,good
near_miss_aux252b_metals_xagusd_h1_major_impulse_002,h1_h4,Metals,XAGUSD.r,H1,major,near_miss,exclude_from_guided_search,0.0,0.15257,0.065455,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\044_near_miss_aux252b_metals_xagusd_h1_major_impulse_002.png,aux252b_metals_xagusd_h1,True,,0.1525700488126878,,0.4217122005089548,0.4217122005089548,0.4217122005089548,0.4217122005089548,,not_available,0.2410468508572354,0.3697887282433873,12.700061970667198,1.579909377581518,2.764056273107025,0.6915714285714297,8.783000000000001,57.56700000000001,36.4369,23.751400000000032,72,1100,480.0,offline_diagnostic_not_live_rule,0.6,0.6,0.6,0.6,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_misleading_warning,momentum_context_only,"near_miss_not_primary_profile; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=not_usable; EWO supports momentum but not full wave role; htf_conflict_warning",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.6,5,good
near_miss_aux252b_index_aus200_h1_major_impulse_007,h1_h4,Index,AUS200,H1,major,near_miss,exclude_from_guided_search,0.0,0.325644,0.120909,balanced,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\045_near_miss_aux252b_index_aus200_h1_major_impulse_007.png,aux252b_index_aus200_h1,True,,0.3256443298969058,,1.0,0.8040089086859672,0.8040089086859672,0.8040089086859672,,not_available,0.4524497999158468,0.6294681778552708,10.96652200867948,1.3893986732675052,2.468978682787152,23.04285714285704,252.6999999999989,776.0,558.5149999999994,401.4500000000007,133,1100,480.0,offline_diagnostic_not_live_rule,0.8,0.8,0.8,0.8,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"near_miss_not_primary_profile; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.8,5,good
hard_invalid_aux252b_forex_audjpy_h1_intermediate_impulse_001,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,hard_invalid,exclude_from_guided_search,0.0,0.12863,0.044545,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\046_hard_invalid_aux252b_forex_audjpy_h1_intermediate_impulse_001.png,aux252b_forex_audjpy_h1,True,,0.1286302309627257,,1.0,1.0,1.0,1.0,,not_available,0.1684383889803862,0.2035314976299888,5.723110465116289,1.309477466686631,7.77422222222223,0.1965714285714282,1.125,8.74600000000001,6.679000000000002,5.5274,49,1100,480.0,offline_diagnostic_not_live_rule,0.375,0.375,0.375,0.375,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_correction_context,relative_wave_role_support,"hard_invalid_not_primary_profile; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=good_negative_example; htf_conflict_warning",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.375,8,good
hard_invalid_aux252b_metals_xagusd_h1_intermediate_impulse_001,h1_h4,Metals,XAGUSD.r,H1,intermediate,hard_invalid,exclude_from_guided_search,9.0,0.344694,0.091818,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\047_hard_invalid_aux252b_metals_xagusd_h1_intermediate_impulse_001.png,aux252b_metals_xagusd_h1,True,,0.3446940087202738,,1.0,1.0,1.0,1.0,,not_available,0.5445852967733261,0.8354454895290373,14.710972251641628,1.579909377581518,2.901123822002721,1.3488571428571408,19.843000000000004,57.56700000000001,36.4369,23.751400000000032,101,1100,480.0,offline_diagnostic_not_live_rule,1.0,1.0,1.0,1.0,bullish,exclude_from_guided_search,9.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_context_support,relative_wave_role_support,"hard_invalid_not_primary_profile; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=good_negative_example",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,9.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,1.0,5,good
hard_invalid_aux252b_index_aus200_h1_intermediate_impulse_001,h1_h4,Index,AUS200,H1,intermediate,hard_invalid,exclude_from_guided_search,9.0,0.240335,0.095455,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\048_hard_invalid_aux252b_index_aus200_h1_intermediate_impulse_001.png,aux252b_index_aus200_h1,True,,0.2403350515463917,,1.0,1.0,1.0,1.0,,not_available,0.3339212017582342,0.4645659484369153,11.234939759036164,1.3893986732675054,4.160857908847185,16.599999999999973,186.5,776.0,558.5149999999994,401.4500000000007,105,1100,480.0,offline_diagnostic_not_live_rule,0.7,0.7,0.7,0.7,bullish,exclude_from_guided_search,9.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_context_support,relative_wave_role_support,"hard_invalid_not_primary_profile; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=good_negative_example",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,9.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.7,5,good
hard_invalid_aux252b_forex_audjpy_h1_minor_impulse_001,h1_h4,Forex Majors,AUDJPY.r,H1,minor,hard_invalid,exclude_from_guided_search,0.0,0.12863,0.044545,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\049_hard_invalid_aux252b_forex_audjpy_h1_minor_impulse_001.png,aux252b_forex_audjpy_h1,True,,0.1286302309627257,,1.0,1.0,1.0,1.0,,not_available,0.1684383889803862,0.2035314976299888,5.723110465116289,1.309477466686631,7.77422222222223,0.1965714285714282,1.125,8.74600000000001,6.679000000000002,5.5274,49,1100,480.0,offline_diagnostic_not_live_rule,0.875,0.875,0.875,0.875,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_correction_context,relative_wave_role_support,"hard_invalid_not_primary_profile; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=good_negative_example; htf_conflict_warning",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.875,8,good
hard_invalid_aux252b_metals_xagusd_h1_minor_impulse_001,h1_h4,Metals,XAGUSD.r,H1,minor,hard_invalid,exclude_from_guided_search,0.0,0.265326,0.063636,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\050_hard_invalid_aux252b_metals_xagusd_h1_minor_impulse_001.png,aux252b_metals_xagusd_h1,True,,0.2653256205812357,,1.0,1.0,1.0,1.0,,not_available,0.4191904360689302,0.6430778817248659,17.055032700590193,1.579909377581518,3.7689537776613857,0.8955714285714294,15.274,57.56700000000001,36.4369,23.751400000000032,70,1100,480.0,offline_diagnostic_not_live_rule,1.0,1.0,1.0,1.0,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_context_support,relative_wave_role_support,"hard_invalid_not_primary_profile; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=good_negative_example",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,1.0,5,good
hard_invalid_aux252b_index_aus200_h1_minor_impulse_001,h1_h4,Index,AUS200,H1,minor,hard_invalid,exclude_from_guided_search,0.0,0.240335,0.095455,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\051_hard_invalid_aux252b_index_aus200_h1_minor_impulse_001.png,aux252b_index_aus200_h1,True,,0.2403350515463917,,1.0,1.0,1.0,1.0,,not_available,0.3339212017582342,0.4645659484369153,11.234939759036164,1.3893986732675054,4.160857908847185,16.599999999999973,186.5,776.0,558.5149999999994,401.4500000000007,105,1100,480.0,offline_diagnostic_not_live_rule,0.8,0.8,0.8,0.8,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_context_support,relative_wave_role_support,"hard_invalid_not_primary_profile; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=good_negative_example",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,0.8,5,good
hard_invalid_aux252b_forex_audjpy_h1_major_impulse_001,h1_h4,Forex Majors,AUDJPY.r,H1,major,hard_invalid,exclude_from_guided_search,0.0,0.432884,0.180909,balanced,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\052_hard_invalid_aux252b_forex_audjpy_h1_major_impulse_001.png,aux252b_forex_audjpy_h1,True,,0.4328836039332263,,1.0,1.0,1.0,1.0,,not_available,0.56685132504866,0.6849513333574558,11.50510093336228,1.309477466686631,2.310089804543055,0.3290714285714285,3.786000000000002,8.74600000000001,6.679000000000002,5.5274,199,1100,480.0,offline_diagnostic_not_live_rule,1.0,1.0,1.0,1.0,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_misleading_warning,momentum_context_only,"hard_invalid_not_primary_profile; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=good_negative_example; EWO supports momentum but not full wave role; htf_conflict_warning",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,1.0,8,good
hard_invalid_aux252b_metals_xagusd_h1_major_impulse_001,h1_h4,Metals,XAGUSD.r,H1,major,hard_invalid,exclude_from_guided_search,2.0,0.361787,0.15,balanced,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\053_hard_invalid_aux252b_metals_xagusd_h1_major_impulse_001.png,aux252b_metals_xagusd_h1,True,,0.3617871349905326,,1.0,1.0,1.0,1.0,,not_available,0.5715908872598932,0.8768746263378147,30.363219827137414,1.579909377581518,2.764056273107025,0.68592857142857,20.827,57.56700000000001,36.4369,23.751400000000032,165,1100,480.0,offline_diagnostic_not_live_rule,1.0,1.0,1.0,1.0,bullish,exclude_from_guided_search,2.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_context_support,relative_wave_role_support,"hard_invalid_not_primary_profile; H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 profile match=no; visual_status=good_negative_example",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,2.0,keep,no,phase256_exact,5,5,symbol_timeframe_degree,1.0,5,good
